connectance,sigma,mu,rho,Va,Pa,Rmax
0.1,0.5,0.25,-0.99,0.030625000000000003,-0.6244897959183673,0.8756884616377886
0.1,0.5,0.25,-0.9652499999999999,0.030625000000000003,-0.6042857142857142,0.86149797386099225
0.1,0.5,0.25,-0.9405,0.030625000000000003,-0.5840816326530612,0.8470697941065028
0.1,0.5,0.25,-0.91575,0.030625000000000003,-0.5638775510204082,0.8323915624324115
0.1,0.5,0.25,-0.891,0.030625000000000003,-0.5436734693877551,0.817449809058458
0.1,0.5,0.25,-0.86625,0.030625000000000003,-0.523469387755102,0.8022298096248651
0.1,0.5,0.25,-0.8414999999999999,0.030625000000000003,-0.5032653061224489,0.7867154152371653
0.1,0.5,0.25,-0.81675,0.030625000000000003,-0.4830612244897959,0.770888851711337
0.1,0.5,0.25,-0.792,0.030625000000000003,-0.46285714285714286,0.7547304809094845
0.1,0.5,0.25,-0.76725,0.030625000000000003,-0.4426530612244898,0.73821851503122
0.1,0.5,0.25,-0.7424999999999999,0.030625000000000003,-0.4224489795918367,0.7213286720046127
0.1,0.5,0.25,-0.71775,0.030625000000000003,-0.40224489795918367,0.704033756418665
0.1,0.5,0.25,-0.693,0.030625000000000003,-0.3820408163265306,0.686303145335947
0.1,0.5,0.25,-0.66825,0.030625000000000003,-0.36183673469387756,0.6681021511857692
0.1,0.5,0.25,-0.6435,0.030625000000000003,-0.3416326530612245,0.6493912237935545
0.1,0.5,0.25,-0.6187499999999999,0.030625000000000003,-0.32142857142857134,0.6301249389296764
0.1,0.5,0.25,-0.594,0.030625000000000003,-0.3012244897959183,0.6102506991246848
0.1,0.5,0.25,-0.56925,0.030625000000000003,-0.28102040816326535,0.5897070398962563
0.1,0.5,0.25,-0.5445,0.030625000000000003,-0.2608163265306122,0.5684213842073877
0.1,0.5,0.25,-0.5197499999999999,0.030625000000000003,-0.24061224489795913,0.5463070081421991
0.1,0.5,0.25,-0.495,0.030625000000000003,-0.22040816326530613,0.5232588501557514
0.1,0.5,0.25,-0.47024999999999995,0.030625000000000003,-0.200204081632653,0.49914757475856486
0.1,0.5,0.25,-0.4455,0.030625000000000003,-0.18,0.47381091007742243
0.1,0.5,0.25,-0.42074999999999996,0.030625000000000003,-0.15979591836734688,0.44704055255584285
0.1,0.5,0.25,-0.3959999999999999,0.030625000000000003,-0.13959183673469377,0.4185615041430248
0.1,0.5,0.25,-0.37124999999999997,0.030625000000000003,-0.11938775510204078,0.38799769312653076
0.1,0.5,0.25,-0.3464999999999999,0.030625000000000003,-0.09918367346938768,0.3548107763196428
0.1,0.5,0.25,-0.32175,0.030625000000000003,-0.07897959183673467,0.31818102412555305
0.1,0.5,0.25,-0.29699999999999993,0.030625000000000003,-0.05877551020408157,0.2767447221441157
0.1,0.5,0.25,-0.27225,0.030625000000000003,-0.038571428571428555,0.2278949722035613
0.1,0.5,0.25,-0.24749999999999994,0.030625000000000003,-0.018367346938775456,0.16518049363257165
0.1,0.5,0.25,-0.22275,0.030625000000000003,0.0018367346938775524,0.11731315028252544
0.1,0.5,0.25,-0.19799999999999995,0.030625000000000003,0.022040816326530654,0.23489686160382703
0.1,0.5,0.25,-0.1732499999999999,0.030625000000000003,0.04224489795918375,0.2987605703319585
0.1,0.5,0.25,-0.14849999999999997,0.030625000000000003,0.06244897959183676,0.3485481566588189
0.1,0.5,0.25,-0.12374999999999992,0.030625000000000003,0.08265306122448986,0.3908408838155326
0.1,0.5,0.25,-0.09899999999999998,0.030625000000000003,0.10285714285714287,0.42828230333049566
0.1,0.5,0.25,-0.07424999999999993,0.030625000000000003,0.12306122448979598,0.46225142133737973
0.1,0.5,0.25,-0.04949999999999999,0.030625000000000003,0.14326530612244898,0.49357579436749216
0.1,0.5,0.25,-0.02474999999999994,0.030625000000000003,0.16346938775510209,0.5227983257216067
0.1,0.5,0.25,0,0.030625000000000003,0.18367346938775508,0.5502979962720881
0.1,0.5,0.25,0.02475000000000005,0.030625000000000003,0.2038775510204082,0.5763517899797457
0.1,0.5,0.25,0.0495000000000001,0.030625000000000003,0.22408163265306127,0.6011694394219306
0.1,0.5,0.25,0.07425000000000015,0.030625000000000003,0.24428571428571438,0.6249142891670909
0.1,0.5,0.25,0.09899999999999998,0.030625000000000003,0.2644897959183673,0.6477165083118339
0.1,0.5,0.25,0.12375000000000003,0.030625000000000003,0.2846938775510204,0.6696818251695354
0.1,0.5,0.25,0.14850000000000008,0.030625000000000003,0.3048979591836735,0.690897510095467
0.1,0.5,0.25,0.17325000000000013,0.030625000000000003,0.3251020408163266,0.7114365972954916
0.1,0.5,0.25,0.19800000000000018,0.030625000000000003,0.3453061224489797,0.7313609405508593
0.1,0.5,0.25,0.22275,0.030625000000000003,0.3655102040816326,0.7507234739113391
0.1,0.5,0.25,0.24750000000000005,0.030625000000000003,0.38571428571428573,0.769569916452995
0.1,0.5,0.25,0.2722500000000001,0.030625000000000003,0.4059183673469388,0.7879400795958867
0.1,0.5,0.25,0.29700000000000015,0.030625000000000003,0.4261224489795919,0.8058688846905621
0.1,0.5,0.25,0.32175,0.030625000000000003,0.4463265306122448,0.8233871656955881
0.1,0.5,0.25,0.34650000000000003,0.030625000000000003,0.46653061224489795,0.8405223099508008
0.1,0.5,0.25,0.3712500000000001,0.030625000000000003,0.48673469387755103,0.8572987752604191
0.1,0.5,0.25,0.39600000000000013,0.030625000000000003,0.5069387755102042,0.8737385112767627
0.1,0.5,0.25,0.4207500000000002,0.030625000000000003,0.5271428571428572,0.889861305983588
0.1,0.5,0.25,0.4455,0.030625000000000003,0.5473469387755101,0.9056850729377293
0.1,0.5,0.25,0.47025000000000006,0.030625000000000003,0.5675510204081633,0.9212260911997926
0.1,0.5,0.25,0.4950000000000001,0.030625000000000003,0.5877551020408164,0.9364992071447796
0.1,0.5,0.25,0.5197500000000002,0.030625000000000003,0.6079591836734695,0.9515180053049874
0.1,0.5,0.25,0.5445,0.030625000000000003,0.6281632653061223,0.966294953863568
0.1,0.5,0.25,0.56925,0.030625000000000003,0.6483673469387755,0.9808415292507102
0.1,0.5,0.25,0.5940000000000001,0.030625000000000003,0.6685714285714286,0.9951683233987773
0.1,0.5,0.25,0.6187500000000001,0.030625000000000003,0.6887755102040817,1.0092851365188076
0.1,0.5,0.25,0.6435000000000002,0.030625000000000003,0.7089795918367348,1.0232010577185475
0.1,0.5,0.25,0.66825,0.030625000000000003,0.7291836734693877,1.0369245353551306
0.1,0.5,0.25,0.6930000000000001,0.030625000000000003,0.7493877551020408,1.0504634386766833
0.1,0.5,0.25,0.7177500000000001,0.030625000000000003,0.7695918367346939,1.063825112036403
0.1,0.5,0.25,0.7425000000000002,0.030625000000000003,0.789795918367347,1.0770164227449235
0.1,0.5,0.25,0.76725,0.030625000000000003,0.8099999999999999,1.0900438034505946
0.1,0.5,0.25,0.792,0.030625000000000003,0.8302040816326531,1.1029132897938836
0.1,0.5,0.25,0.8167500000000001,0.030625000000000003,0.8504081632653062,1.1156305539647347
0.1,0.5,0.25,0.8415000000000001,0.030625000000000003,0.8706122448979593,1.1282009346951383
0.1,0.5,0.25,0.8662500000000002,0.030625000000000003,0.8908163265306124,1.140629464139315
0.1,0.5,0.25,0.891,0.030625000000000003,0.9110204081632653,1.1529208920275769
0.1,0.5,0.25,0.9157500000000001,0.030625000000000003,0.9312244897959184,1.1650797074245631
0.1,0.5,0.25,0.9405000000000001,0.030625000000000003,0.9514285714285715,1.17711015837616
0.1,0.5,0.25,0.9652500000000002,0.030625000000000003,0.9716326530612246,1.1890162696903568
0.1,0.5,0.25,0.99,0.030625000000000003,0.9918367346938776,1.2008018590643177
0.1,0.5,0.27500000000000013,-0.99,0.03180625000000001,-0.5641579878168594,0.8091392249783783
0.1,0.5,0.27500000000000013,-0.9652499999999999,0.03180625000000001,-0.5447042640990367,0.7951759318035531
0.1,0.5,0.27500000000000013,-0.9405,0.03180625000000001,-0.5252505403812141,0.7809630206614697
0.1,0.5,0.27500000000000013,-0.91575,0.03180625000000001,-0.5057968166633913,0.7664866057288445
0.1,0.5,0.27500000000000013,-0.891,0.03180625000000001,-0.4863430929455685,0.7517314639435836
0.1,0.5,0.27500000000000013,-0.86625,0.03180625000000001,-0.4668893692277457,0.7366808474528175
0.1,0.5,0.27500000000000013,-0.8414999999999999,0.03180625000000001,-0.44743564550992293,0.7213162608210352
0.1,0.5,0.27500000000000013,-0.81675,0.03180625000000001,-0.4279819217921003,0.7056171945508966
0.1,0.5,0.27500000000000013,-0.792,0.03180625000000001,-0.40852819807427754,0.6895608039664928
0.1,0.5,0.27500000000000013,-0.76725,0.03180625000000001,-0.38907447435645476,0.673121519109257
0.1,0.5,0.27500000000000013,-0.7424999999999999,0.03180625000000001,-0.369620750638632,0.6562705666179095
0.1,0.5,0.27500000000000013,-0.71775,0.03180625000000001,-0.3501670269208093,0.6389753780311337
0.1,0.5,0.27500000000000013,-0.693,0.03180625000000001,-0.3307133032029865,0.6211988496858862
0.1,0.5,0.27500000000000013,-0.66825,0.03180625000000001,-0.3112595794851638,0.6028984060122455
0.1,0.5,0.27500000000000013,-0.6435,0.03180625000000001,-0.291805855767341,0.5840247983546114
0.1,0.5,0.27500000000000013,-0.6187499999999999,0.03180625000000001,-0.2723521320495182,0.5645205418885858
0.1,0.5,0.27500000000000013,-0.594,0.03180625000000001,-0.2528984083316955,0.5443178477096087
0.1,0.5,0.27500000000000013,-0.56925,0.03180625000000001,-0.23344468461387283,0.5233358352494687
0.1,0.5,0.27500000000000013,-0.5445,0.03180625000000001,-0.21399096089605002,0.501476692955213
0.1,0.5,0.27500000000000013,-0.5197499999999999,0.03180625000000001,-0.19453723717822724,0.47862025730043556
0.1,0.5,0.27500000000000013,-0.495,0.03180625000000001,-0.17508351346040454,0.4546161323791461
0.1,0.5,0.27500000000000013,-0.47024999999999995,0.03180625000000001,-0.15562978974258174,0.42927183105860944
0.1,0.5,0.27500000000000013,-0.4455,0.03180625000000001,-0.13617606602475904,0.40233416715641923
0.1,0.5,0.27500000000000013,-0.42074999999999996,0.03180625000000001,-0.11672234230693626,0.3734585106574592
0.1,0.5,0.27500000000000013,-0.3959999999999999,0.03180625000000001,-0.09726861858911347,0.3421545503183111
0.1,0.5,0.27500000000000013,-0.37124999999999997,0.03180625000000001,-0.07781489487129076,0.3076820004884326
0.1,0.5,0.27500000000000013,-0.3464999999999999,0.03180625000000001,-0.05836117115346798,0.2688246464623397
0.1,0.5,0.27500000000000013,-0.32175,0.03180625000000001,-0.038907447435645275,0.22330509995662903
0.1,0.5,0.27500000000000013,-0.29699999999999993,0.03180625000000001,-0.019453723717822485,0.16572158817630903
0.1,0.5,0.27500000000000013,-0.27225,0.03180625000000001,2.1816133319417493e-16,0.07114860623416053
0.1,0.5,0.27500000000000013,-0.24749999999999994,0.03180625000000001,0.01945372371782301,0.22183730945514907
0.1,0.5,0.27500000000000013,-0.22275,0.03180625000000001,0.03890744743564571,0.2846515224318801
0.1,0.5,0.27500000000000013,-0.19799999999999995,0.03180625000000001,0.0583611711534685,0.3330029302188446
0.1,0.5,0.27500000000000013,-0.1732499999999999,0.03180625000000001,0.07781489487129128,0.37386494698345835
0.1,0.5,0.27500000000000013,-0.14849999999999997,0.03180625000000001,0.097268618589114,0.4099387650662528
0.1,0.5,0.27500000000000013,-0.12374999999999992,0.03180625000000001,0.11672234230693677,0.4426097941844452
0.1,0.5,0.27500000000000013,-0.09899999999999998,0.03180625000000001,0.13617606602475948,0.47270108902123203
0.1,0.5,0.27500000000000013,-0.07424999999999993,0.03180625000000001,0.15562978974258226,0.5007489618413663
0.1,0.5,0.27500000000000013,-0.04949999999999999,0.03180625000000001,0.17508351346040496,0.5271259748597035
0.1,0.5,0.27500000000000013,-0.02474999999999994,0.03180625000000001,0.19453723717822777,0.5521034206042129
0.1,0.5,0.27500000000000013,0,0.03180625000000001,0.21399096089605046,0.5758861304318575
0.1,0.5,0.27500000000000013,0.02475000000000005,0.03180625000000001,0.23344468461387324,0.598633261488902
0.1,0.5,0.27500000000000013,0.0495000000000001,0.03180625000000001,0.252898408331696,0.6204714035279965
0.1,0.5,0.27500000000000013,0.07425000000000015,0.03180625000000001,0.2723521320495188,0.6415032128886478
0.1,0.5,0.27500000000000013,0.09899999999999998,0.03180625000000001,0.29180585576734147,0.6618133088230757
0.1,0.5,0.27500000000000013,0.12375000000000003,0.03180625000000001,0.31125957948516425,0.6814724238336284
0.1,0.5,0.27500000000000013,0.14850000000000008,0.03180625000000001,0.33071330320298703,0.7005404012058447
0.1,0.5,0.27500000000000013,0.17325000000000013,0.03180625000000001,0.3501670269208098,0.7190684085117511
0.1,0.5,0.27500000000000013,0.19800000000000018,0.03180625000000001,0.3696207506386326,0.7371006040535252
0.1,0.5,0.27500000000000013,0.22275,0.03180625000000001,0.3890744743564552,0.7546754129534634
0.1,0.5,0.27500000000000013,0.24750000000000005,0.03180625000000001,0.40852819807427804,0.7718265191562713
0.1,0.5,0.27500000000000013,0.2722500000000001,0.03180625000000001,0.4279819217921008,0.7885836470240251
0.1,0.5,0.27500000000000013,0.29700000000000015,0.03180625000000001,0.44743564550992365,0.80497318463131
0.1,0.5,0.27500000000000013,0.32175,0.03180625000000001,0.46688936922774626,0.8210186862707288
0.1,0.5,0.27500000000000013,0.34650000000000003,0.03180625000000001,0.48634309294556904,0.8367412816061034
0.1,0.5,0.27500000000000013,0.3712500000000001,0.03180625000000001,0.5057968166633918,0.852160011835671
0.1,0.5,0.27500000000000013,0.39600000000000013,0.03180625000000001,0.5252505403812147,0.867292108177676
0.1,0.5,0.27500000000000013,0.4207500000000002,0.03180625000000001,0.5447042640990374,0.8821532243330558
0.1,0.5,0.27500000000000013,0.4455,0.03180625000000001,0.56415798781686,0.896757631894793
0.1,0.5,0.27500000000000013,0.47025000000000006,0.03180625000000001,0.5836117115346828,0.911118385677847
0.1,0.5,0.27500000000000013,0.4950000000000001,0.03180625000000001,0.6030654352525056,0.9252474644433855
0.1,0.5,0.27500000000000013,0.5197500000000002,0.03180625000000001,0.6225191589703284,0.9391558913513165
0.1,0.5,0.27500000000000013,0.5445,0.03180625000000001,0.641972882688151,0.952853837600762
0.1,0.5,0.27500000000000013,0.56925,0.03180625000000001,0.6614266064059737,0.9663507120412013
0.1,0.5,0.27500000000000013,0.5940000000000001,0.03180625000000001,0.6808803301237966,0.9796552390084563
0.1,0.5,0.27500000000000013,0.6187500000000001,0.03180625000000001,0.7003340538416194,0.9927755262237223
0.1,0.5,0.27500000000000013,0.6435000000000002,0.03180625000000001,0.7197877775594421,1.0057191242639951
0.1,0.5,0.27500000000000013,0.66825,0.03180625000000001,0.7392415012772647,1.0184930788488822
0.1,0.5,0.27500000000000013,0.6930000000000001,0.03180625000000001,0.7586952249950876,1.03110397697708
0.1,0.5,0.27500000000000013,0.7177500000000001,0.03180625000000001,0.7781489487129103,1.0435579877745966
0.1,0.5,0.27500000000000013,0.7425000000000002,0.03180625000000001,0.7976026724307331,1.0558608987775084
0.1,0.5,0.27500000000000013,0.76725,0.03180625000000001,0.8170563961485557,1.0680181482580842
0.1,0.5,0.27500000000000013,0.792,0.03180625000000001,0.8365101198663786,1.0800348541094182
0.1,0.5,0.27500000000000013,0.8167500000000001,0.03180625000000001,0.8559638435842013,1.0919158397262518
0.1,0.5,0.27500000000000013,0.8415000000000001,0.03180625000000001,0.8754175673020241,1.1036656572553487
0.1,0.5,0.27500000000000013,0.8662500000000002,0.03180625000000001,0.8948712910198469,1.1152886085351545
0.1,0.5,0.27500000000000013,0.891,0.03180625000000001,0.9143250147376695,1.1267887639995022
0.1,0.5,0.27500000000000013,0.9157500000000001,0.03180625000000001,0.9337787384554923,1.1381699797823366
0.1,0.5,0.27500000000000013,0.9405000000000001,0.03180625000000001,0.9532324621733151,1.149435913228491
0.1,0.5,0.27500000000000013,0.9652500000000002,0.03180625000000001,0.9726861858911379,1.160590036988487
0.1,0.5,0.27500000000000013,0.99,0.03180625000000001,0.9921399096089605,1.1716356518523041
0.1,0.5,0.30000000000000004,-0.99,0.033100000000000004,-0.5030211480362536,0.7467383067808036
0.1,0.5,0.30000000000000004,-0.9652499999999999,0.033100000000000004,-0.4843277945619334,0.7328653190968308
0.1,0.5,0.30000000000000004,-0.9405,0.033100000000000004,-0.46563444108761315,0.718724601677122
0.1,0.5,0.30000000000000004,-0.91575,0.033100000000000004,-0.4469410876132929,0.7043000285226289
0.1,0.5,0.30000000000000004,-0.891,0.033100000000000004,-0.42824773413897277,0.6895737866958213
0.1,0.5,0.30000000000000004,-0.86625,0.033100000000000004,-0.4095543806646525,0.6745261184113275
0.1,0.5,0.30000000000000004,-0.8414999999999999,0.033100000000000004,-0.39086102719033217,0.6591350101004271
0.1,0.5,0.30000000000000004,-0.81675,0.033100000000000004,-0.37216767371601195,0.643375814482584
0.1,0.5,0.30000000000000004,-0.792,0.033100000000000004,-0.3534743202416918,0.6272207871094249
0.1,0.5,0.30000000000000004,-0.76725,0.033100000000000004,-0.33478096676737146,0.6106385124631467
0.1,0.5,0.30000000000000004,-0.7424999999999999,0.033100000000000004,-0.3160876132930512,0.5935931856282066
0.1,0.5,0.30000000000000004,-0.71775,0.033100000000000004,-0.297394259818731,0.5760437024612636
0.1,0.5,0.30000000000000004,-0.693,0.033100000000000004,-0.27870090634441075,0.5579424918988684
0.1,0.5,0.30000000000000004,-0.66825,0.033100000000000004,-0.26000755287009053,0.5392339950219728
0.1,0.5,0.30000000000000004,-0.6435,0.033100000000000004,-0.24131419939577026,0.5198526507659599
0.1,0.5,0.30000000000000004,-0.6187499999999999,0.033100000000000004,-0.22262084592144998,0.49972017732870583
0.1,0.5,0.30000000000000004,-0.594,0.033100000000000004,-0.2039274924471298,0.47874182264605974
0.1,0.5,0.30000000000000004,-0.56925,0.033100000000000004,-0.1852341389728096,0.45680106159192474
0.1,0.5,0.30000000000000004,-0.5445,0.033100000000000004,-0.1665407854984893,0.4337518726098453
0.1,0.5,0.30000000000000004,-0.5197499999999999,0.033100000000000004,-0.14784743202416903,0.40940708849943674
0.1,0.5,0.30000000000000004,-0.495,0.033100000000000004,-0.12915407854984884,0.38352006627375285
0.1,0.5,0.30000000000000004,-0.47024999999999995,0.033100000000000004,-0.11046072507552857,0.35575429492229865
0.1,0.5,0.30000000000000004,-0.4455,0.033100000000000004,-0.09176737160120838,0.3256295371686973
0.1,0.5,0.30000000000000004,-0.42074999999999996,0.033100000000000004,-0.07307401812688809,0.2924176338693309
0.1,0.5,0.30000000000000004,-0.3959999999999999,0.033100000000000004,-0.054380664652567814,0.2549147891331065
0.1,0.5,0.30000000000000004,-0.37124999999999997,0.033100000000000004,-0.03568731117824762,0.21084360753841772
0.1,0.5,0.30000000000000004,-0.3464999999999999,0.033100000000000004,-0.01699395770392734,0.15468840926472927
0.1,0.5,0.30000000000000004,-0.32175,0.033100000000000004,0.0016993957703928554,0.11594410247080944
0.1,0.5,0.30000000000000004,-0.29699999999999993,0.033100000000000004,0.020392749244713133,0.2233175163445192
0.1,0.5,0.30000000000000004,-0.27225,0.033100000000000004,0.03908610271903333,0.28165164474398824
0.1,0.5,0.30000000000000004,-0.24749999999999994,0.033100000000000004,0.057779456193353604,0.32713621651347613
0.1,0.5,0.30000000000000004,-0.22275,0.033100000000000004,0.07647280966767381,0.36577905998187416
0.1,0.5,0.30000000000000004,-0.19799999999999995,0.033100000000000004,0.09516616314199408,0.39999338216722446
0.1,0.5,0.30000000000000004,-0.1732499999999999,0.033100000000000004,0.11385951661631435,0.431038024479961
0.1,0.5,0.30000000000000004,-0.14849999999999997,0.033100000000000004,0.13255287009063454,0.4596684270442002
0.1,0.5,0.30000000000000004,-0.12374999999999992,0.033100000000000004,0.15124622356495482,0.4863801792619817
0.1,0.5,0.30000000000000004,-0.09899999999999998,0.033100000000000004,0.16993957703927504,0.511519231373745
0.1,0.5,0.30000000000000004,-0.07424999999999993,0.033100000000000004,0.1886329305135953,0.5353384243910161
0.1,0.5,0.30000000000000004,-0.04949999999999999,0.033100000000000004,0.2073262839879155,0.5580292082142909
0.1,0.5,0.30000000000000004,-0.02474999999999994,0.033100000000000004,0.22601963746223577,0.5797406871425672
0.1,0.5,0.30000000000000004,0,0.033100000000000004,0.24471299093655596,0.6005916811611584
0.1,0.5,0.30000000000000004,0.02475000000000005,0.033100000000000004,0.26340634441087624,0.620678699536671
0.1,0.5,0.30000000000000004,0.0495000000000001,0.033100000000000004,0.2820996978851965,0.640081402320154
0.1,0.5,0.30000000000000004,0.07425000000000015,0.033100000000000004,0.3007930513595168,0.658866454273443
0.1,0.5,0.30000000000000004,0.09899999999999998,0.033100000000000004,0.3194864048338369,0.6770903143149202
0.1,0.5,0.30000000000000004,0.12375000000000003,0.033100000000000004,0.3381797583081572,0.694801299207145
0.1,0.5,0.30000000000000004,0.14850000000000008,0.033100000000000004,0.3568731117824775,0.7120411397501084
0.1,0.5,0.30000000000000004,0.17325000000000013,0.033100000000000004,0.37556646525679777,0.7288461741655808
0.1,0.5,0.30000000000000004,0.19800000000000018,0.033100000000000004,0.394259818731118,0.7452482769965867
0.1,0.5,0.30000000000000004,0.22275,0.033100000000000004,0.4129531722054381,0.7612755918248556
0.1,0.5,0.30000000000000004,0.24750000000000005,0.033100000000000004,0.43164652567975836,0.7769531161924714
0.1,0.5,0.30000000000000004,0.2722500000000001,0.033100000000000004,0.45033987915407864,0.792303173612139
0.1,0.5,0.30000000000000004,0.29700000000000015,0.033100000000000004,0.4690332326283989,0.8073457982178306
0.1,0.5,0.30000000000000004,0.32175,0.033100000000000004,0.487726586102719,0.8220990510424963
0.1,0.5,0.30000000000000004,0.34650000000000003,0.033100000000000004,0.5064199395770393,0.8365792822170641
0.1,0.5,0.30000000000000004,0.3712500000000001,0.033100000000000004,0.5251132930513596,0.8508013499818498
0.1,0.5,0.30000000000000004,0.39600000000000013,0.033100000000000004,0.5438066465256799,0.8647788049003592
0.1,0.5,0.30000000000000004,0.4207500000000002,0.033100000000000004,0.5625000000000001,0.8785240458045523
0.1,0.5,0.30000000000000004,0.4455,0.033100000000000004,0.5811933534743202,0.8920484526003518
0.1,0.5,0.30000000000000004,0.47025000000000006,0.033100000000000004,0.5998867069486405,0.9053624999973778
0.1,0.5,0.30000000000000004,0.4950000000000001,0.033100000000000004,0.6185800604229609,0.91847585540932
0.1,0.5,0.30000000000000004,0.5197500000000002,0.033100000000000004,0.6372734138972811,0.9313974636378887
0.1,0.5,0.30000000000000004,0.5445,0.033100000000000004,0.6559667673716012,0.9441356204583012
0.1,0.5,0.30000000000000004,0.56925,0.033100000000000004,0.6746601208459215,0.9566980368344249
0.1,0.5,0.30000000000000004,0.5940000000000001,0.033100000000000004,0.6933534743202417,0.9690918951823819
0.1,0.5,0.30000000000000004,0.6187500000000001,0.033100000000000004,0.7120468277945621,0.9813238988542865
0.1,0.5,0.30000000000000004,0.6435000000000002,0.033100000000000004,0.7307401812688823,0.9934003158150265
0.1,0.5,0.30000000000000004,0.66825,0.033100000000000004,0.7494335347432024,1.0053270173241666
0.1,0.5,0.30000000000000004,0.6930000000000001,0.033100000000000004,0.7681268882175227,1.0171095123041345
0.1,0.5,0.30000000000000004,0.7177500000000001,0.033100000000000004,0.786820241691843,1.0287529779687004
0.1,0.5,0.30000000000000004,0.7425000000000002,0.033100000000000004,0.8055135951661633,1.0402622871976053
0.1,0.5,0.30000000000000004,0.76725,0.033100000000000004,0.8242069486404834,1.0516420330702985
0.1,0.5,0.30000000000000004,0.792,0.033100000000000004,0.8429003021148037,1.0628965509111832
0.1,0.5,0.30000000000000004,0.8167500000000001,0.033100000000000004,0.8615936555891239,1.0740299381482374
0.1,0.5,0.30000000000000004,0.8415000000000001,0.033100000000000004,0.8802870090634443,1.0850460722445252
0.1,0.5,0.30000000000000004,0.8662500000000002,0.033100000000000004,0.8989803625377645,1.095948626926464
0.1,0.5,0.30000000000000004,0.891,0.033100000000000004,0.9176737160120846,1.106741086902619
0.1,0.5,0.30000000000000004,0.9157500000000001,0.033100000000000004,0.9363670694864049,1.117426761241252
0.1,0.5,0.30000000000000004,0.9405000000000001,0.033100000000000004,0.9550604229607251,1.1280087955531337
0.1,0.5,0.30000000000000004,0.9652500000000002,0.033100000000000004,0.9737537764350455,1.1384901831075769
0.1,0.5,0.30000000000000004,0.99,0.033100000000000004,0.9924471299093656,1.1488737749937559
0.1,0.5,0.3250000000000002,-0.99,0.03450625000000001,-0.4417677956891863,0.687098379877124
0.1,0.5,0.3250000000000002,-0.9652499999999999,0.03450625000000001,-0.42383626154682075,0.6731747167061052
0.1,0.5,0.3250000000000002,-0.9405,0.03450625000000001,-0.40590472740445527,0.6589569142174029
0.1,0.5,0.3250000000000002,-0.91575,0.03450625000000001,-0.38797319326208973,0.6444255041333313
0.1,0.5,0.3250000000000002,-0.891,0.03450625000000001,-0.37004165911972425,0.6295587708546952
0.1,0.5,0.3250000000000002,-0.86625,0.03450625000000001,-0.3521101249773587,0.61433237058017
0.1,0.5,0.3250000000000002,-0.8414999999999999,0.03450625000000001,-0.3341785908349932,0.5987188631780596
0.1,0.5,0.3250000000000002,-0.81675,0.03450625000000001,-0.3162470566926277,0.5826871310641798
0.1,0.5,0.3250000000000002,-0.792,0.03450625000000001,-0.2983155225502623,0.5662016498478093
0.1,0.5,0.3250000000000002,-0.76725,0.03450625000000001,-0.28038398840789674,0.5492215617334755
0.1,0.5,0.3250000000000002,-0.7424999999999999,0.03450625000000001,-0.26245245426553115,0.5316994822787909
0.1,0.5,0.3250000000000002,-0.71775,0.03450625000000001,-0.2445209201231657,0.5135799402606287
0.1,0.5,0.3250000000000002,-0.693,0.03450625000000001,-0.22658938598080017,0.4947973025600356
0.1,0.5,0.3250000000000002,-0.66825,0.03450625000000001,-0.20865785183843472,0.4752729596802916
0.1,0.5,0.3250000000000002,-0.6435,0.03450625000000001,-0.19072631769606915,0.45491142191182743
0.1,0.5,0.3250000000000002,-0.6187499999999999,0.03450625000000001,-0.17279478355370362,0.4335947616939314
0.1,0.5,0.3250000000000002,-0.594,0.03450625000000001,-0.15486324941133817,0.411174455615854
0.1,0.5,0.3250000000000002,-0.56925,0.03450625000000001,-0.1369317152689727,0.38745896367689125
0.1,0.5,0.3250000000000002,-0.5445,0.03450625000000001,-0.11900018112660715,0.3621939592485593
0.1,0.5,0.3250000000000002,-0.5197499999999999,0.03450625000000001,-0.1010686469842416,0.3350290729156555
0.1,0.5,0.3250000000000002,-0.495,0.03450625000000001,-0.08313711284187614,0.30545784534252873
0.1,0.5,0.3250000000000002,-0.47024999999999995,0.03450625000000001,-0.06520557869951059,0.2726985714371763
0.1,0.5,0.3250000000000002,-0.4455,0.03450625000000001,-0.04727404455714513,0.23542414159650962
0.1,0.5,0.3250000000000002,-0.42074999999999996,0.03450625000000001,-0.029342510414779588,0.19100927210224625
0.1,0.5,0.3250000000000002,-0.3959999999999999,0.03450625000000001,-0.011410976272414042,0.13245587043089668
0.1,0.5,0.3250000000000002,-0.37124999999999997,0.03450625000000001,0.006520557869951421,0.1575531976510357
0.1,0.5,0.3250000000000002,-0.3464999999999999,0.03450625000000001,0.024452092012316965,0.2361333612044076
0.1,0.5,0.3250000000000002,-0.32175,0.03450625000000001,0.04238362615468243,0.28779314959580676
0.1,0.5,0.3250000000000002,-0.29699999999999993,0.03450625000000001,0.060315160297047976,0.32936733562343173
0.1,0.5,0.3250000000000002,-0.27225,0.03450625000000001,0.07824669443941344,0.36518234090792107
0.1,0.5,0.3250000000000002,-0.24749999999999994,0.03450625000000001,0.09617822858177898,0.39714386818711483
0.1,0.5,0.3250000000000002,-0.22275,0.03450625000000001,0.11410976272414444,0.42629253397932193
0.1,0.5,0.3250000000000002,-0.19799999999999995,0.03450625000000001,0.13204129686650998,0.45327052376515997
