size,connectance,sigma,mu_u,mu_l,rho,Robs,Rho
250,0.5,0.32974182395264506,-0.09640522755216807,0.07393389730714262,0,0.8184697933788644,0.9573771923570954
250,0.5,0.031720949220471084,-0.37765419809147716,0.4752173536689952,0,1.743776501069349,0.3059126121630226
250,0.5,0.014135103207081556,-0.12479908228851855,0.3349427985958755,0,0.5092915322401196,0.9999194679295385
250,0.5,0.1291111974278465,-0.47638077451847494,0.44742028194013983,0,4.086332934497584,0.07605661781524971
250,0.5,0.1766358830500394,-0.41217183403205127,0.20009208540432155,0,1.7581641336008276,0.1531111805174197
250,0.5,0.13208894478157163,-0.41426434146706015,0.00956589647103101,0,0.8077498330022589,0.9758594773529242
250,0.5,0.048492057831026614,-0.15360111033078283,0.3888772880891338,0,0.5405802137173463,0.9998248586238598
250,0.5,0.033306144759990275,-0.1857107690302655,0.03997034952044487,0,0.9315817980447463,0.9461217836155169
250,0.5,0.49545039515942335,-0.3685645245714113,0.4468386968364939,0,1.3688527121765692,0.5773797469670513
250,0.5,0.1730060742702335,-0.0642320557963103,0.03328160662204027,0,0.7226435117596817,0.9906703380740316
250,0.5,0.024549106019549072,-0.016486060107126832,0.05924364703241736,0,0.27375618383985384,0.9999997174015827
250,0.5,0.21824103815015405,-0.013138377922587097,0.40969666419550776,0,0.43383985272066844,0.9999815269645694
250,0.5,0.23105003219097853,-0.22143817914184183,0.46569662645924836,0,0.7695692727706716,0.9936368718762868
250,0.5,0.46532102045603096,-0.024249092326499522,0.22322252625599504,0,0.9167486862970273,0.8306383861196664
250,0.5,0.4751533475937322,-0.44501214497722685,0.3229946051724255,0,1.338769348333726,0.6310036498094028
250,0.5,0.31861414504237473,-0.03135518543422222,0.4850772977806628,0,0.44798425490720617,0.9999679229612682
250,0.5,0.030004324158653617,-0.017414834001101553,0.3773262033937499,0,0.18834601771801787,0.9999999969003677
250,0.5,8.656451245769858e-4,-0.43665024591609836,0.206831039278768,0,3.3619043265699418,0.10101686537054082
250,0.5,0.4656057987594977,-0.34534622787032276,0.45774645649362355,0,1.3360448087345658,0.5936189342131739
250,0.5,0.41602924990002066,-0.10514177405275404,0.1571862738346681,0,0.8410946724676123,0.9327539663169904
250,0.5,0.2028471240773797,-0.31070313800591975,0.03817691118456423,0,0.8490267813864166,0.9675121695502048
250,0.5,0.29181953496299684,-0.04056606336962432,0.3822899650549516,0,0.4520194413248496,0.9999315514544067
250,0.5,0.32441423705313355,-0.4708985306788236,0.08754918759223074,0,1.0481645284438976,0.8965973189276958
250,0.5,0.47163526830263436,-0.43600421724841,0.24180115514900535,0,1.2486022472090903,0.6155957573025173
250,0.5,0.10804438928607851,-0.23845470556989312,0.45198484242428094,0,0.7987579027982826,0.9906986598619253
250,0.5,0.33914239273872226,-0.13895427947863936,0.33764537586830556,0,0.8114352702345815,0.9870498952265342
250,0.5,0.14416920964140445,-0.21495808544568717,0.13407362112775445,0,1.2536924021178755,0.6413866927015766
250,0.5,0.4365900568664074,-0.32391537714283913,0.31247587176039815,0,1.205885320540899,0.6852545345884412
250,0.5,0.2517922056140378,-0.3025608460884541,0.3721164995804429,0,1.7739249499167566,0.1220009958607701
250,0.5,0.05929331772495061,-0.15163182793185115,0.09392618527635932,0,1.2723737730307312,0.5948995445037291
250,0.5,0.2125833765603602,-0.35846754943486303,0.2939764887560159,0,1.8580654312004015,0.0798619860685708
250,0.5,0.19166744512040168,-0.3825539282988757,0.3867024041246623,0,2.61549287674993,0.03524562121015463
250,0.5,0.4091646409360692,-0.051116149057634175,0.33171658287756145,0,0.6730550420543594,0.9961558941757518
250,0.5,0.2082963117863983,-0.2595038381405175,0.19002862845081836,0,1.2955842513793177,0.5616185830830294
250,0.5,0.13540104182902724,-0.36472311010584235,0.00847591191995889,0,0.7580849666281587,0.9800644852068049
250,0.5,0.24234740203246474,-0.4096866451436654,0.3170592475216836,0,1.8970278385240755,0.08729296290332743
250,0.5,0.1646646143635735,-0.14355601440183818,0.2607510309899226,0,0.9177833486873693,0.9736692851731613
250,0.5,0.43205301894340664,-0.446898179827258,1.4332460705190897e-4,0,0.8616755763456007,0.9103739197085294
250,0.5,0.3417245283490047,-0.08718153880909085,0.13922466768417507,0,0.9145411074080051,0.9259766562848261
250,0.5,0.48722558887675405,-0.4432230667443946,0.40770544193219393,0,1.4912554162946376,0.3834795455076947
250,0.5,0.4034241733606905,-0.19581898651085794,0.08454456925392151,0,0.8877158179995551,0.9307231283986671
250,0.5,0.16473949153441936,-0.0027837895322591066,0.27779827639460564,0,0.6505325596460664,0.999794483663373
250,0.5,0.16187524679116905,-0.2514325011288747,0.24666826310567558,0,1.7796576026216488,0.13616482960861953
250,0.5,0.4441733143758029,-0.29063179169315845,0.41023235709872097,0,1.3022466200822513,0.6091621631216944
250,0.5,0.11572458746377379,-0.4965023461263627,0.2777544450946152,0,3.0410005219750937,0.054833855732027245
250,0.5,0.49080546759068966,-0.12230821663979441,0.3876122897490859,0,0.9076297004105721,0.9635089266103455
250,0.5,0.41751582082360983,-0.03682192764244974,0.01669843785930425,0,0.8862597495300725,0.8841031864347346
250,0.5,0.1942634367151186,-0.1272807620698586,0.3039826061576605,0,0.664086977266252,0.9983870797174926
250,0.5,0.17630188551265746,-0.28589433850720525,0.4460127344354987,0,1.0925997294961798,0.8239160997993773
250,0.5,0.29383978887926787,-0.2592863568570465,0.40099587303120643,0,1.1551742328729995,0.7464251545571055
250,0.5,0.09849224018398672,-0.1546557955443859,0.05721090396400541,0,0.8906661093826428,0.9744395104289076
250,0.5,0.4128785397624597,-0.021351883886381984,0.2867577192373574,0,0.6559493964367755,0.9962331029519828
250,0.5,0.33454289147630334,-0.30175827688071877,0.23576582700479776,0,1.2043159391621836,0.7368284245777627
250,0.5,0.39292764523997903,-0.018481297069229186,0.34819184395018965,0,0.6057025963847036,0.9985159907432988
250,0.5,0.2017761073075235,-0.006499033304862678,0.1057545323856175,0,0.7534680155558525,0.9876618232337667
250,0.5,0.011463715112768114,-0.34884118544869125,0.34016445092856884,0,4.556745157233745,0.12319033059469948
250,0.5,0.06274831609334797,-0.00978461280465126,0.4017078549368307,0,0.22155340335364024,0.9999999917965702
250,0.5,0.37017300410661846,-0.2703334679827094,0.07377705641556531,0,0.9702394362598787,0.8798332427745466
250,0.5,0.22060662624426186,-0.274511078838259,0.026031386572867632,0,0.8150025652296765,0.9734403574330741
250,0.5,0.17226525314617902,-0.4152314255479723,0.15163581061642617,0,1.6111220852033081,0.23293730149778175
250,0.5,0.17648266593459994,-0.055119633907452226,0.1335795922204852,0,0.7783819348201172,0.9873145227442301
250,0.5,0.38970785681158304,-0.35646564280614257,0.45837751345243305,0,1.6625373175986253,0.28454098518149024
250,0.5,0.40615373640321195,-0.21577013877686113,0.2399532839190215,0,1.0450258020161725,0.8449556987481276
250,0.5,0.2489215013338253,-0.46609302540309727,0.4054205652792007,0,2.35845558828453,0.031460992304852636
250,0.5,0.1698219288373366,-0.4088435487356037,0.28914585418533534,0,2.2515743269934263,0.06279036461723375
250,0.5,0.2490983110619709,-0.02236820466350764,0.011352709028869867,0,0.7507621160175472,0.9823252464591699
250,0.5,0.33059256081469357,-0.48518053034786135,0.054659270332194865,0,0.9902140035902925,0.8907153122723532
250,0.5,0.4193543307483196,-0.45943152939435095,0.4969444168964401,0,1.7584656335984015,0.163557486631274
250,0.5,0.01530873856972903,-0.010944963083602488,0.2794275045162067,0,0.16682549016471343,0.9999999990046617
250,0.5,0.27449039567727596,-0.028188990661874413,0.32567309285514057,0,0.4722475933616357,0.9998801845948444
250,0.5,0.25338080688379705,-0.457936352933757,0.4996582941384986,0,2.723451307645058,0.026259255782433415
250,0.5,0.032979201059788465,-0.1969602950848639,0.4842569006141275,0,0.5645941574359243,0.9997338496787358
250,0.5,0.019797097891569138,-0.02743385487701744,0.4331019831588492,0,0.19331137601367981,0.9999999938190272
250,0.5,0.4501872524851933,-0.2736818965058774,0.19953630783129483,0,1.022280803016539,0.892158186026
250,0.5,0.20717710489407182,-0.10281046165619045,0.2791510579409078,0,0.6328339857972181,0.9988697477452282
250,0.5,0.48773219459690154,-0.10486613388638943,0.4474846657831222,0,0.6892803805657934,0.9960543007585053
250,0.5,0.25204373069573194,-0.42518568341620266,0.4309340884210542,0,2.2692209499650136,0.025677490119248195
250,0.5,0.4297974001383409,-0.17530476045794785,0.25598563358653337,0,1.0849315194862648,0.8506794824619497
250,0.5,0.022486843983642757,-0.12000180885661393,0.2935059601441026,0,0.5436895665901866,0.9998532678436908
250,0.5,0.007680114475078881,-0.07288120128214359,0.38621570135001093,0,0.31050796939866826,0.9999991829859197
250,0.5,0.2043807771988213,-0.19582943548448384,0.10282788216136396,0,0.9980981137862237,0.9373532023527235
250,0.5,0.1893082275055349,-0.18172613775823265,0.23775148345157504,0,1.3310260325541674,0.5207625648870751
250,0.5,0.3453358351252973,-0.2298647047718987,0.07099953456781805,0,0.9416032074393874,0.924766976638584
250,0.5,0.09281260007992387,-0.07103747350629419,0.314938718220219,0,0.3600645775569093,0.9999953513179186
250,0.5,0.1424099411815405,-0.22846400376874954,0.24289081385359168,0,1.8157128198437062,0.09640379185810449
250,0.5,0.3999004103243351,-0.45544036803767085,0.3628288785694167,0,1.4982351620587095,0.36835770154616704
250,0.5,0.014599676243960857,-0.13108806440141052,0.46068997378461063,0,0.4013879058829472,0.9999888218481674
250,0.5,0.09689171356149018,-0.47466336737852544,0.4893498937599361,0,4.62908048783365,0.07412058959398199
250,0.5,0.2729508229531348,-0.4877679693745449,0.37589769321493804,0,2.224187582901898,0.04481811485577828
250,0.5,0.4320711721666157,-0.03583685914054513,0.4336942352820188,0,0.6318649140066332,0.9982722010018379
250,0.5,0.07226901780813932,-0.22950613556895405,0.35964701755438,0,1.031493866746147,0.9203676578606542
250,0.5,0.3313596553634852,-0.20974832552019507,0.10246682679280639,0,0.9036711980078188,0.9329264410326461
250,0.5,0.1945798466913402,-0.44111211330164224,0.0501270464155823,0,0.9196662584290917,0.9547567363074836
250,0.5,0.0020013394532725215,-0.3003364724572748,0.49082964460831136,0,0.9928358342790332,0.9471199984305904
250,0.5,0.4947881505358964,-0.4918675454100594,0.3576341001316905,0,1.4569142163903246,0.4318028650796407
250,0.5,0.08081888593733311,-0.20454746740870178,0.05553795548621565,0,0.9230124185788048,0.9547084910381215
250,0.5,0.2554075896041468,-0.4556339371483773,0.3361476669088006,0,2.2342655135481584,0.03703749051604952
250,0.5,0.44621726078912616,-0.3683758411789313,0.2963241864927113,0,1.271400271179168,0.676510033323112
250,0.5,0.3984966023126617,-0.1583010668400675,0.09872939146589488,0,0.9395475158804871,0.8922722239797459
250,0.5,0.2764429054223001,-0.1968299369327724,0.41724659700412303,0,0.7750373278267879,0.990155702994302
250,0.5,0.09873628232162446,-0.15963095519691706,0.1855559500399977,0,1.5734299197148256,0.26562326385737767
250,0.5,0.12150410795584321,-0.015781640307977796,0.44707950891461223,0,0.2546933558515242,0.9999999103676663
250,0.5,0.0628849194617942,-0.36780813755467534,0.09205753135029227,0,1.6167042669940015,0.18168530672444966
250,0.5,0.31350566970650107,-0.1013237222796306,0.3009826340712607,0,0.75231460326295,0.9920775573312226
250,0.5,0.4441213329555467,-0.47752038028556854,0.1269546995172277,0,1.078873477650642,0.8455088991550175
250,0.5,0.14660973846912384,-0.24873501167166978,0.32460012973751873,0,1.405356528933775,0.4108505871890852
250,0.5,0.06029473303351551,-0.46702594810631126,0.10902620607521385,0,1.9192048788155431,0.05633275325448788
250,0.5,0.3748319789301604,-0.404510950203985,0.4724142720224336,0,1.7185494983403706,0.19800577065798983
250,0.5,0.023172900779172778,-0.15617263363674283,0.34789088321849704,0,0.618790735484939,0.999404019421828
250,0.5,0.14141522848512977,-0.18974684027489275,0.2488952020648867,0,1.3997072332200766,0.37904294458742677
250,0.5,0.41000336850993335,-0.30570928065571934,0.32300701073836535,0,1.3396497084225638,0.6258608477727394
