size,connectance,zeta,sigma,mu,rho,Robs,Rho
250,0.5,1,0.4162124339491129,-0.03087868867442012,0.3260902923066169,0.8867852538841622,0.9284161036744624
250,0.5,1,0.355393715435639,0.4674966628663242,-0.26855078828521073,0.3786554785087125,0.9999979875052508
250,0.5,1,0.06122079980559647,0.4230790860019624,-0.4778314211871475,0.3914637103849072,0.9999986232551292
250,0.5,1,0.33086326043121517,0.1560440280009061,-0.4041814513038844,0.5353951433923656,0.9997021729225056
250,0.5,1,0.22278561489656568,0.42781987343914807,0.04800246655941009,0.4202091361902116,0.9999965303434444
250,0.5,1,0.31017171137500554,-0.3870140465442091,-0.3952562566846609,0.8670290028207357,0.89446305430553
250,0.5,1,0.08934871444944292,-0.10539730149321258,0.40466622984968126,0.6921002963592597,0.9975221300440488
250,0.5,1,0.17401474819052964,-0.20109945302829144,-0.21571954688988623,0.8213431267324438,0.9782215098074384
250,0.5,1,0.24292201467324048,0.15348572004586458,-0.27002944983541965,0.25167941609388556,0.9999997548001118
250,0.5,1,0.3885141562204808,0.18725678487680852,0.111869694897905,0.3751157711384405,0.9999907286432544
250,0.5,1,0.2881170321488753,0.07687532156705856,-0.23418990592472255,0.6087222900122714,0.99720899630122
250,0.5,1,0.22043355589266864,0.0543250679038465,-0.03973607392981648,0.3719476238002556,0.9999805311133289
250,0.5,1,0.1962304956978187,-0.07522208150476217,0.06771869701333344,0.7261346345041282,0.98795116810893
250,0.5,1,0.37832114833872765,0.32973201596178114,-0.10861125821247695,0.32937933186444845,0.9999990574095452
250,0.5,1,0.4519147335086018,0.13069340772926807,-0.1103087100200355,0.5498619546514978,0.99971527670015
250,0.5,1,0.30746612627990544,0.30629797326400876,0.4752473921980709,0.4672273040854676,0.9999845190907084
250,0.5,1,0.04648789938073605,-0.02103079692460596,-0.34323167824186385,0.4666516809898317,0.9999216846383292
250,0.5,1,0.07743111031595618,0.3225123316515237,-0.05451822956092656,0.37314513842374886,0.999998999961772
250,0.5,1,0.4409841174492613,0.2148691692855209,0.29331584903411567,0.5556748217545832,0.9998230941920996
250,0.5,1,0.44464019930455834,0.2325146317016333,0.03674594056792557,0.44381247444806704,0.9999744179981578
250,0.5,1,0.37482776131946594,-0.24853809853084383,0.11904184799641372,0.8869360328832882,0.9038622666034464
250,0.5,1,0.14585844229441136,0.3994801186490804,-0.33425380173139274,0.4194000984831781,0.9999972103764316
250,0.5,1,0.29783010901883245,-0.2308337523136288,-0.08628669497556984,0.8298960856164913,0.949585145190652
250,0.5,1,0.20717794657684863,-0.4594166192691773,-0.139833444962278,0.8804697404939607,0.9066412185412562
250,0.5,1,0.4093333350028842,-0.22741055535152557,0.32445654552429914,0.8858212022137811,0.9025106091739628
250,0.5,1,0.2413152972003445,-0.05834739096462726,0.4485724533442408,0.804147965927354,0.9744172106370396
250,0.5,1,0.3724017199128866,0.47483535832725465,-0.03072794713079929,0.3818627445400948,0.9999979155028624
250,0.5,1,0.4183534833136946,0.10992977838031948,0.01407341309823095,0.6621143180245901,0.998003307102432
250,0.5,1,0.4897420955821872,-0.4527562982402742,-0.09097722172737122,0.8972541732051699,0.830668599970109
250,0.5,1,0.06058206281159073,-0.3508816985413432,-0.34456553449854255,0.8540695099376686,0.972152839164216
250,0.5,1,0.3716621765634045,-0.2343897654209286,-0.35459943604655564,0.9976125457243824,0.8854095717052144
250,0.5,1,0.300927291973494,-0.01331811328418552,0.16723796585574746,0.7945822941944521,0.9459762995072262
250,0.5,1,0.2128496082732454,-0.4837686095852405,0.09398926328867674,0.8928529952941308,0.9374474735100546
250,0.5,1,0.09244350565131754,-0.12541194795630872,-0.02396487700752914,0.6977168854620506,0.9963270172223512
250,0.5,1,0.43146912555675954,-0.44711768883280456,0.12752267508767545,0.905449966588102,0.8623872510835626
250,0.5,1,0.4683549831388518,0.13591444282792509,-0.0982357554603368,0.4239099356713521,0.9999457257331512
250,0.5,1,0.14440208883024752,-0.04814053419977426,0.3500591635238379,0.6970763593173274,0.993187465493902
250,0.5,1,0.4285151538206264,-0.178836511913687,-0.3489506009500474,1.2559004706278858,0.7057911477191398
250,0.5,1,0.4681631812127307,-0.22715180716477337,0.06673827511258423,0.9094760776870522,0.8664451849642708
250,0.5,1,0.0834300797432661,-0.0391862872056663,-0.1843084234278649,0.55553370121558,0.9994528301448776
250,0.5,1,0.0208340942626819,-0.01017897087149322,-0.28662757365964353,0.23600124113311377,0.999999896544103
250,0.5,1,0.425573377055116,-0.39391232025809586,-0.45717702084220946,0.8886964222603504,0.8772050547739351
250,0.5,1,0.3357240245677531,0.06851622508838773,0.1917931737843901,0.5993430820629203,0.9984364890022992
250,0.5,1,0.22950052109081295,0.40004224167205393,0.08053254196420312,0.42014268831281,0.9999968424076228
250,0.5,1,0.49083917983807623,0.00424641394056379,0.05243852455168962,0.8606860355611579,0.8193208521710947
250,0.5,1,0.08754226355813444,-0.07993582705967128,-0.4842207813635469,0.5957528837999598,0.9985843828913692
250,0.5,1,0.3608275244478136,-0.11149828764609993,0.17283109785057604,0.8467731552520467,0.9388521107918776
250,0.5,1,0.29685420310124755,-0.3860258425120264,-0.26351468288339674,0.8645689640632755,0.9018630705584232
250,0.5,1,0.02504430629778653,-0.26040736748836935,0.41214102250523865,0.8361870528547101,0.988475032993828
250,0.5,1,0.40140969259664416,-0.4283832870423794,-0.4837319268845022,0.8717977376015378,0.9075891673751396
250,0.5,1,0.44843776954803616,0.3394612080883235,0.313066634349525,0.487858546206217,0.999973098569165
250,0.5,1,0.3391834570793435,-0.0349760006647557,-0.4172109207138419,1.601090110360941,0.28170326444305394
250,0.5,1,0.14930817566346377,0.4496153562795371,0.33445346960797906,0.4215072079136988,0.9999970425369368
250,0.5,1,0.02658309089019894,0.29482817836105824,-0.11858861870132388,0.3704335389861344,0.9999990683510868
250,0.5,1,0.4500217823078856,0.0331755792722106,-0.193435420980677,1.1990005266608716,0.7153782550892737
250,0.5,1,0.32377694780007005,0.36819605180062354,0.09470680239610374,0.4187584899107647,0.999994867052058
250,0.5,1,0.2529856910696253,0.14442859636619687,0.02199182985350489,0.22809391653753727,0.9999999450107616
250,0.5,1,0.27888999111019075,-0.2322530634701252,0.11873760563321412,0.8400341145262324,0.9602162248626032
250,0.5,1,0.0321237783646211,0.4784546997398138,-0.14550780458375812,0.44555651264427176,0.9999961195650144
250,0.5,1,0.47087767452467233,0.3936889353208244,-0.46229124860838056,0.2879958789571156,0.9999998399144084
250,0.5,1,0.35541780304629356,0.3259330333676189,-0.3451487673446536,0.19755978906160784,0.9999999865434556
250,0.5,1,0.4112548646517098,-0.441669950960204,-0.4469249243848026,0.8868226678767799,0.8480281382231861
250,0.5,1,0.39714016229845583,0.2534323581494391,-0.406570608029142,0.5436651411552949,0.99978189862944
250,0.5,1,0.14853324182331562,-0.05220088083297014,-0.09466706193052232,0.6388684671301942,0.9944078585481908
250,0.5,1,0.3953459438635036,-0.3766590713057667,0.01778342737816274,0.8871683878894837,0.8918196191757295
250,0.5,1,0.41816092072986066,0.3168149287812412,0.45175383845344186,0.5315657193347818,0.9999431128052224
250,0.5,1,0.22730640252120793,0.44787738914601505,0.27243234612978995,0.43077528112705776,0.9999959282646258
250,0.5,1,0.27452998177614063,-0.32952037011273205,-0.17758438549935818,0.8818372569313631,0.9297581186411302
250,0.5,1,0.28447088738903403,-0.12355201551690698,-0.03813081933185458,0.8060010331525914,0.9544562444879392
250,0.5,1,0.438656103448011,-0.4751600935123861,0.05156053509563207,0.9077802964043108,0.8727581278826773
250,0.5,1,0.00943669723346829,0.4807296663057059,-0.07176600582897663,0.42542802674535074,0.9999976078361448
250,0.5,1,0.15619120630435646,-0.2351122200489044,0.46465098462067544,0.8204757651376113,0.9771961848423212
250,0.5,1,0.40659728937316686,0.3798579208087176,0.14965937053784728,0.4985477227920013,0.99997432695661
250,0.5,1,0.18001285823993385,0.09901111898943782,-0.15087102469988167,0.2077160346533811,0.9999999527640712
250,0.5,1,0.4550108661642298,-0.4465988406445831,0.17865888588130474,0.9095546505141842,0.8653766516202396
250,0.5,1,0.0415602799039334,0.23956214101053777,-0.3976534232497215,0.3133098583485278,0.9999997556915576
250,0.5,1,0.16174599225632846,0.04564552032388747,0.07448455528356135,0.32317207544832544,0.99999624909531
250,0.5,1,0.29535735375247896,0.14253244106657803,0.34740132465958595,0.4671527097756773,0.9999525345165688
250,0.5,1,0.26890519564040005,-0.2054941225796938,0.24758600792847577,0.8296905972738448,0.93714890797972
250,0.5,1,0.077959293150343,-0.4743417364079505,-0.3698608102276921,0.8894349093554489,0.9479785462946748
250,0.5,1,0.0769486331846565,0.34100391855463386,0.26960131782107055,0.3686460851639994,0.9999990082183188
250,0.5,1,0.27233063231687993,-0.40307236928492785,-0.19340237416327,0.8669700446680273,0.9209515571465182
250,0.5,1,0.09350394178181888,0.07446236466057599,0.01502499915659427,0.22940612400736216,0.9999999625595491
250,0.5,1,0.11623145185876638,0.4894063179381192,0.27080558566376567,0.43703476388874696,0.9999965513716312
250,0.5,1,0.04890601488295942,0.18286244594492015,-0.3217368626501411,0.2668382776667435,0.999999928969166
250,0.5,1,0.4001746776048094,0.15747591061517596,-0.14000626024790108,0.3815061456979733,0.9999928820094512
250,0.5,1,0.12394683237653226,0.4183992710895837,-0.4397961953654886,0.3989109944019198,0.999998138017391
250,0.5,1,0.15984120033681393,-0.3972602493595332,-0.27649024897255003,0.8783146078560382,0.9458940806026566
250,0.5,1,0.31377380283083767,0.4159008685965091,-0.2238374778535217,0.3961131470058584,0.999996742108335
250,0.5,1,7.642880082130432e-4,-0.3437038832344115,-0.3183396456297487,0.8674348092274219,0.9804899332738148
250,0.5,1,0.05693300603888929,0.2531855506822467,0.21838898723945024,0.3236288702637989,0.9999996520107348
250,0.5,1,0.1178419589996338,-0.3817735770717263,0.2008129614405334,0.86238222503868045,0.9699205343431294
250,0.5,1,0.392266271985136,0.3898030042182654,-0.49280527769587934,0.2254847498006671,0.9999999791321998
250,0.5,1,0.01622685464099049,-0.1348517625592649,0.02243660017848015,0.6802317906741704,0.9984493737210122
250,0.5,1,0.3042486790800467,0.38080965681001544,-0.02508864365518093,0.39564305376021747,0.9999974444281596
250,0.5,1,0.3844117892440409,0.09248578920960426,-0.17898566322401166,0.7169722425108974,0.9926280971735172
250,0.5,1,0.2732703222427517,-0.3115602892357856,-0.3629837890621274,0.831667754283648,0.9519619191274796
250,0.5,1,0.2470826047938317,0.43195235123857856,-0.3547736092004925,0.37641301753257794,0.9999986104192145
250,0.5,1,0.21381516323890537,0.02195172081701457,-0.2644310425966978,1.0233425022887477,0.9143683526300296
250,0.5,1,0.4151991821127013,-0.00655029551126062,-0.09191086329519749,0.9802624309267626,0.885049152115419
250,0.5,1,0.4238024896476418,0.2148294299840927,0.19960618834011257,0.4964117113843356,0.9999619366659892
250,0.5,1,0.11499723326414824,-0.08985631563700736,-0.4078425574116409,0.6937426271346019,0.9950444287330922
250,0.5,1,0.3479394428431988,0.43538130493834615,-0.48589124949648976,0.3165164554716218,0.9999995281748414
250,0.5,1,0.2057045203400776,0.4913491231855005,0.00907375896349549,0.4252773317498608,0.9999968490338766
250,0.5,1,0.0078001176007092,0.05512434616684913,0.14592676470056176,0.1618165114512453,0.9999999995063792
250,0.5,1,0.1165673597715795,0.3393922804389149,-0.2157061833422631,0.361092328421125,0.9999991356434682
250,0.5,1,0.247211272129789,0.1023578057065606,-0.13357914658263326,0.31525347745102106,0.9999979233732652
250,0.5,1,0.01690804131794721,0.4587779282592237,-0.03432566812261939,0.4223699691882157,0.999997655718478
250,0.5,1,0.4111390705220402,-0.01059386832639575,-0.3349873754195869,1.5975770467214103,0.31684330353349655
250,0.5,1,0.3557350729824975,0.08388421544805169,0.1989931135904044,0.5719566888688581,0.999388277606383
250,0.5,1,0.38552719168365,0.31626640702597797,0.05943550728261471,0.4181553208477711,0.9999929720896068
250,0.5,1,0.23278073698747903,-0.47515633213333786,-0.31116701290011406,0.9154900722314392,0.8890270887379389
250,0.5,1,0.21194245701190084,-0.26682851393707097,-0.1822130181826651,0.8207680321180767,0.9662756963779896
250,0.5,1,0.3249000298092142,-0.23543932219035923,-0.02982686134055257,0.8413892160889171,0.9431838890123864
250,0.5,1,0.02889022359158843,-0.4914048151113093,-0.05034060240723193,0.888569861933251,0.9601336719258214
250,0.5,1,0.05098797753453255,0.32516673649661243,-0.17818737612105906,0.35444337827179184,0.9999993597181628
250,0.5,1,0.3085286896675825,-0.4387686350382865,-0.02686290512792766,0.8828219730142722,0.9063141664624798
250,0.5,1,0.13786057441029698,-0.32597174821421504,0.25471690902486444,0.8485056689494122,0.9713254492209116
250,0.5,1,0.11294137872755527,-0.0783342148642987,0.31407778058201075,0.6701318607598088,0.9955944869058022
250,0.5,1,0.4496321787592024,0.38590036961250007,-0.11968176020309328,0.4008811344365605,0.9999954379227662
250,0.5,1,0.3027732511982322,0.4955823596101254,-0.13218509359285235,0.4109765589472001,0.9999970149152788
250,0.5,1,0.14145794021897018,-0.489502196200192,0.13177362666465342,0.8918839994615355,0.9537774899032088
250,0.5,1,0.48095003876369447,0.06441446859389544,0.10596018354408444,0.8720478114351684,0.9201600597792858
250,0.5,1,0.4932797200744971,0.1867805984802544,-0.20455942233093083,0.6353435432740177,0.9977426488953102
250,0.5,1,0.21016163483727723,-0.496789047960192,-0.1689551416784525,0.8915560132009571,0.9183478663489012
250,0.5,1,0.23655688657891005,-0.3891082850750536,0.3964177446905523,0.9235071847131808,0.940405571493988
250,0.5,1,0.3852768688229844,-0.408735430566594,-0.09488262375816704,0.8840377260943355,0.9156316098029208
250,0.5,1,0.17087386373896152,0.48715337575413287,0.10487484559416772,0.43804407308306903,0.999995781127154
250,0.5,1,0.17452154983766377,0.013192272279411551,-0.16846113139763474,0.9016379093916244,0.9686273594953309
250,0.5,1,0.20978971233125776,0.3335529339965433,-0.04120608698576689,0.3935920427150491,0.9999975591983572
250,0.5,1,0.0470748016377911,0.10497357533313334,-0.00899317837320268,0.2181830673106065,0.9999999874228082
250,0.5,1,0.08589276927523315,0.17189924023114145,-0.23937068437226117,0.2770179829047074,0.999999881286566
250,0.5,1,0.10199718805961312,0.27161681186407804,-0.17091424646787343,0.3307209426588533,0.9999995534264248
250,0.5,1,0.12794887414202094,0.13121447851881385,-0.20710157277062535,0.20588339063935912,0.9999999813804384
250,0.5,1,0.13379979459568858,0.0175798877608031,0.332083108369261,0.5741858813825043,0.999122270496384
250,0.5,1,0.03649341757409274,-0.3972675777040422,-0.25321759353391826,0.8652812071295425,0.973144799439864
250,0.5,1,0.24485252611339092,-0.29099344508722425,-0.38521706918254495,0.8380663723686275,0.9559953673914804
250,0.5,1,0.1337034630123526,-0.2006391293834895,-0.14062003116123378,0.7713912003956568,0.986357015150424
250,0.5,1,0.17400707362685353,0.2663638102822006,0.2365582778584212,0.3786798365695295,0.99999823927943
250,0.5,1,0.42767671088222414,0.1935378096532077,-0.1778929471038282,0.4299058502815031,0.999965291753376
250,0.5,1,0.00694920064415782,0.2717008148320019,-0.1546330361161381,0.3253056198853642,0.9999996467879588
250,0.5,1,0.2069221219280735,-0.13598555070348084,-0.4771370100788772,1.0672212365407443,0.9261676235746784
250,0.5,1,0.00342874519992619,0.12988127674907446,-0.2201968387234956,0.25572000092608294,0.9999999545130132
250,0.5,1,0.36577963922172785,-0.4469174884725362,-0.17665440123528242,0.8884802449545853,0.9145604776836972
250,0.5,1,0.4999949033372104,0.3551206081174314,0.06925067445263267,0.391723499296053,0.9999935795984928
250,0.5,1,0.03833437920548022,-0.49135245522484183,0.01232830178923904,0.8880612016406637,0.96172789758588
250,0.5,1,0.2701107528991997,-0.1333166640251875,-0.4035003585740924,1.1671189094912269,0.7683784948085035
250,0.5,1,0.3361959208268672,0.11029942007735372,0.3651232186239213,0.5822626795389736,0.9995159685602114
250,0.5,1,0.4786624393891543,-0.17170920013450086,0.1886267203371972,0.8760623026153612,0.854748209022808
250,0.5,1,0.1321216915966943,0.3591916726436466,0.00419040932320058,0.356419850776515,0.9999991562193528
250,0.5,1,0.09175911743659526,0.19140486838296056,0.3993773947004229,0.3097245339842976,0.9999997285603028
250,0.5,1,0.3116294889478013,0.367201991379261,0.20624211826361716,0.4278593171610626,0.9999940929800484
250,0.5,1,0.28869872575160116,0.03904218203388154,-0.35080990800634027,2.9136945694890017,-0.3172725477938612
250,0.5,1,0.388873029849492,0.06858561956323683,-0.3318727617152035,4.146205065876693,-0.4313011947843752
250,0.5,1,0.04788944404572248,-0.02876494661904871,-0.16780453105457127,0.3758466923473011,0.999979307589566
250,0.5,1,0.12366743513848633,-0.10891964379698038,0.32977479114197195,0.7204507002231106,0.9947238671715144
250,0.5,1,0.4678174206055701,-0.16890386282466352,-0.2714612844865769,1.2056355752064396,0.7065318078730156
250,0.5,1,0.41219349624589086,0.3129101684316993,0.34714808594435453,0.4873979747176245,0.9999713178575144
250,0.5,1,0.4784268999937922,-0.04668030049651861,-0.11923181149177252,1.0294295247788277,0.8713620249000551
250,0.5,1,0.14769767376128584,0.06054785917513072,0.03187561640515923,0.27989075930531215,0.9999996652495424
250,0.5,1,0.29745603527408093,-0.04826525994576514,0.4020354193635285,0.8300116074481269,0.9468562679340607
250,0.5,1,0.1179860207485035,0.2572907896246761,-0.35961483721621335,0.32324832775855783,0.9999995767814858
250,0.5,1,0.1884609943954274,-0.3652915710117668,0.11237169615924358,0.8649476160228996,0.9534632179666276
250,0.5,1,0.04987730446737259,0.29573604417964816,0.4494805552531034,0.34929985835416716,0.9999993722747484
250,0.5,1,0.3998929586960003,-0.23766807606443763,0.15524523006752133,0.887642613767055,0.8418536179286279
250,0.5,1,0.16298598609864712,-0.03560578403994441,0.332996672950685,0.716088407356278,0.9922472040955655
250,0.5,1,0.4293472673743963,0.11893560993485151,0.04763852641917765,0.6161728147566093,0.9989828649100448
250,0.5,1,0.11571719532366842,-0.175505633931607,-0.09011538326740264,0.7863796353445602,0.9898385082817532
250,0.5,1,0.20967168372590095,-0.21779002901166675,0.16725257318466902,0.8208550235336846,0.9774349723084322
250,0.5,1,0.16277576214633882,0.1518228983040899,0.2009873483330011,0.29108339462068716,0.999999625241442
250,0.5,1,0.3669496880611405,0.4506526510231197,-0.4714807237032801,0.3021955885638239,0.9999996823685182
250,0.5,1,0.1329889231128618,0.18324309890158472,0.01931855804286897,0.2936597708162882,0.9999997214002104
250,0.5,1,0.44227600062731653,0.3623636960983277,0.07589485985226929,0.47185234454973063,0.999982178180416
250,0.5,1,0.3864732868969441,0.3914536340162158,-0.2005365842487663,0.3708237317497163,0.999997717834608
250,0.5,1,0.3112680586054921,0.4858108598273247,-0.4498862165492028,0.37206112694846194,0.99999866131518
250,0.5,1,0.26213707285933197,0.4324783433694392,0.4089564236346632,0.4894544464744377,0.9999866696907932
250,0.5,1,0.47330391907598823,0.3133477009832859,0.06294742273166776,0.3919414254390234,0.999993481117768
250,0.5,1,0.09104467660654336,-0.4310494267847389,-0.04814632656052708,0.8887983004023958,0.960999755017036
250,0.5,1,0.03458687767852098,-0.10135403578169644,0.09231652994640172,0.6219187426523182,0.99922319977707
250,0.5,1,0.07893250393681228,0.2462543286383152,0.0538074872456491,0.30363440815124765,0.9999997886220092
250,0.5,1,0.0705130227142945,0.3829614829737693,0.4177692586090416,0.3735958336970513,0.9999990797694788
250,0.5,1,0.4923352174228057,-0.07943578669801354,0.45748407603241503,0.8955699247049134,0.897619189618271
250,0.5,1,0.12249665020499378,-0.01006438629701733,-0.3242301931604743,0.963827484744124,0.94277071795371
250,0.5,1,0.4849392990581691,0.07925557647831738,-0.12624649098142982,0.8919018249717301,0.9296124244587616
250,0.5,1,0.2066557519137859,0.4118235730566085,0.1891600138042122,0.401226733720043,0.9999976451467292
250,0.5,1,0.240329134860076,-0.07007948611862957,-0.1349225607700646,0.8612006863639948,0.9656573654341554
250,0.5,1,0.12800893688108772,-0.2134786897804588,0.25329448096454144,0.802519626734674,0.9829130596579227
250,0.5,1,0.06281305092852563,-0.34527437295764685,-0.0607055788859725,0.8462405411551068,0.9778849805254964
250,0.5,1,0.18811293714679775,0.362632050877437,0.3724403595551848,0.43066257877773456,0.9999954068216412
250,0.5,1,0.4193679402815178,-0.24975379928946495,0.1213859710842371,0.8745304726639948,0.9138230023382132
250,0.5,1,0.3426524985115975,0.33460090681910515,0.23187875212170184,0.4502233311225182,0.9999891341522424
250,0.5,1,0.26567487162537873,0.24562530871480703,0.1731214241590351,0.3938839151882037,0.9999957294930912
250,0.5,1,0.1126120697008446,-0.00764153222553432,0.3121730722486973,0.6246554586276103,0.9984076945517468
250,0.5,1,0.2541481329826638,0.26004044036380947,-0.09686967846937478,0.249281339497572,0.999999911401951
250,0.5,1,0.00465268245898187,-0.33958602137863636,0.16015736432746053,0.8437374449862727,0.9821707472792136
250,0.5,1,0.4104258285369724,0.40981542016379535,0.3858415368013084,0.4941998272555186,0.9999764171634452
250,0.5,1,0.36594176397193223,0.06050577596761286,0.01470988010987639,0.6237474097449803,0.9964306608763124
250,0.5,1,0.17771130986511707,-0.43250279570929706,-0.3249654667451978,0.8747676888894131,0.9440879591507244
250,0.5,1,0.13493959163315594,0.4791444502770901,0.4339465575758368,0.4452660132114943,0.9999957983508772
250,0.5,1,0.04985450231470167,0.4168932184111327,0.4098036682698876,0.424045538551948,0.9999975774111268
250,0.5,1,0.2391419828636572,-0.48682786617428064,0.31633537798188627,0.8982028287319592,0.932832870532059
250,0.5,1,0.3163447552360594,0.0766357306856662,-0.4106289541814476,2.018805678071444,0.5679554373193993
250,0.5,1,0.4394789937650785,0.15910413954406977,0.20549405529163775,0.3711946582555128,0.9999750566186244
250,0.5,1,0.05606525135226548,0.18680358189158144,-0.26486932300031185,0.26891798949945767,0.9999999204039798
250,0.5,1,0.27069569344166666,-0.3695320494007319,0.06265551154501736,0.9167946044395194,0.8917645510552719
250,0.5,1,0.3660078417742625,-0.1273874316830188,-0.3638229370117187,1.3797876417630663,0.5591616100721507
250,0.5,1,0.05218031792901456,-0.1632982874289155,0.29184795706532896,0.7300227391108672,0.9959248509448512
250,0.5,1,0.3335131120402366,0.4225179329514503,-0.46072838990949094,0.2787834472952189,0.999999846991298
250,0.5,1,0.4998421417549253,-0.0676679564639926,0.37272591539658606,0.8949450263023726,0.9165147210635414
250,0.5,1,0.490997425862588,0.09319978510029614,0.06819932325743139,0.6198711434191264,0.9967959221187868
250,0.5,1,0.2868038557935506,-0.498101404402405,0.28838651929982007,0.9398773571113078,0.892900900806623
250,0.5,1,0.3004877237835899,-0.40934929461218417,0.18231413629837337,0.8898576106746134,0.919910571461538
250,0.5,1,0.268116406397894,0.15888766897842288,0.2702743539121002,0.4107883488980676,0.9999924601939636
250,0.5,1,0.15311156609095633,0.05259075202047825,0.4330436668824405,0.4218943337777757,0.9999797682524668
250,0.5,1,0.03462561639025807,-0.21205946546979249,-0.30183429759927094,0.7814834815876901,0.99201066937719
250,0.5,1,0.11160540429409592,0.20831270678900185,-0.4466893607750535,0.28600118794316537,0.9999998575447876
250,0.5,1,0.09150296775624156,-0.31286693341098726,-0.15482324827462435,0.8358007751109638,0.97946618595957
250,0.5,1,0.03697823209222406,0.10252638813108206,0.09039570298045874,0.20129233347963735,0.9999999946651056
250,0.5,1,0.3819162544095889,0.4154391544871032,0.19054278056137264,0.5175578523547979,0.9999710642915484
250,0.5,1,0.4329323823330924,0.17614463763311505,-0.02340970444492995,0.30024816777570734,0.9999990993162566
250,0.5,1,0.2653853134252131,-0.1912027490325272,0.09568137978203596,0.8176134033360222,0.9675224051704124
250,0.5,1,0.0266506269108504,0.2750814603641629,-0.4737789884675294,0.3436221658480485,0.9999994454869152
250,0.5,1,0.3900212028529495,-0.3787376640830189,-0.19475836190395057,0.8749960203518296,0.9077712020245384
250,0.5,1,0.4018753827549517,-0.1031737516168505,0.05556816747412085,0.8384389492144408,0.89370441308169
250,0.5,1,0.1519381735706702,0.11768781626597048,0.02926147822290659,0.2297567908735391,0.9999999558213796
250,0.5,1,0.237793400650844,0.20174808846786615,-0.00338418781757354,0.3333987585893177,0.999998504591366
250,0.5,1,0.20383729261811823,0.3472409008536488,0.36431343387812376,0.4083124716540279,0.9999966997330954
250,0.5,1,0.13129367935471237,-0.26724431361071765,-0.4924712581560016,0.8232440710410841,0.9711140866537564
250,0.5,1,0.4315604923758656,0.3313730221707374,-0.2912299882154912,0.24776050421396284,0.9999999426232562
250,0.5,1,0.06263395224232227,-0.1398752611130476,-0.3422124800272286,0.6789868974400077,0.9971488106599462
250,0.5,1,0.18871701508760452,0.27611010102555156,-0.4057040505576879,0.24752158460816528,0.9999999360775828
250,0.5,1,0.3228980319108814,-0.24192450125701723,-0.4263856913894415,0.9838494822475768,0.8805539919016738
250,0.5,1,0.11192204686813056,0.4978804290294647,-0.14577729161828756,0.4356187838904036,0.9999966102911908
250,0.5,1,0.4901028957683593,0.1316397802438587,-0.4794205892831087,2.7836822252610665,-0.7413694244343737
250,0.5,1,0.35332277638372034,-0.3740086071193218,0.18380631925538185,0.9218136653298848,0.8816515816991195
250,0.5,1,0.3557861861772835,-0.0942352176643908,0.29777938197366893,0.9026437073627877,0.9018106327106608
250,0.5,1,0.04201956151518971,0.3786804620176554,0.11573137273080648,0.3703541612584492,0.9999991802873052
250,0.5,1,0.391119894455187,-0.27018440095707774,0.3368493427988142,0.883129069713662,0.8807156659399582
250,0.5,1,0.166863857768476,0.13571978267282248,0.14528725459240377,0.25286954677386514,0.999999881539383
250,0.5,1,0.02969148126430809,0.10560048860497773,-0.13010963704437015,0.22238558980898665,0.999999985028824
250,0.5,2,0.17647274059709162,0.14050136995501816,-0.3405634125228971,0.25104090105477944,0.999999855671097
250,0.5,2,0.10535770747810602,0.4215965464245528,-0.32443788507953286,0.40809836724503407,0.9999998217112656
250,0.5,2,0.06023443699814379,-0.2527156490832567,0.04395767161622643,0.8289771436862309,0.98134523160973
250,0.5,2,0.4261344838887453,-0.27450516843236983,-0.378182006534189,1.131739085560791,0.815375510665398
250,0.5,2,0.39876035891938955,-0.29428365640342236,-0.06639294163323939,0.8829853268768733,0.9029871460993206
250,0.5,2,0.01795369223691523,-0.4212094736285508,-0.02061899309046566,0.8932874173610764,0.9534424574237348
250,0.5,2,0.06608033750671893,-0.42779127485118806,0.36150547582656145,0.9017437539142854,0.9447453336248232
250,0.5,2,0.07977492304053158,-0.13916658447124064,0.3323348769918084,0.7480812731860655,0.9928039590208249
250,0.5,2,0.3942684991052374,-0.2481610905379057,-0.3620125385932624,1.1630380371239086,0.7565463694182746
250,0.5,2,0.24666661547962576,-0.15693953074514866,0.3015928955283016,0.8393755972915288,0.9411287097357064
250,0.5,2,0.3159171872539446,-0.3728474697563797,-0.4889309040736407,0.8688565364589291,0.8174956588811643
250,0.5,2,0.1322851221775636,-0.22556508192792535,-0.03252210840582847,0.8178487127033083,0.963096074368888
250,0.5,2,0.38706823461689055,0.3735552264843136,0.18597956374287605,0.625255785150584,0.9999178028497752
250,0.5,2,0.4199716340517625,0.101955140940845,-0.2887137692887336,0.9257691958419616,0.9515230459907004
250,0.5,2,0.1531945726601407,0.4731451196130365,-0.1701667900197208,0.595553979593441,0.99997749796277
250,0.5,2,0.4111081745941192,-0.0998118813149631,0.14959186874330044,0.8897483946920012,0.8908190306231059
250,0.5,2,0.3614150722278282,0.19090949674136937,-0.26978502003476024,0.3432526256682739,0.9999973697958704
250,0.5,2,0.44526833633426577,0.28411195683293045,-0.4310569278895855,0.9885076233647364,0.9587354341479376
250,0.5,2,0.06145067163743079,-0.4483574111945927,-0.03075660136528313,0.9029037267449882,0.935428686323161
250,0.5,2,0.1991193521535024,0.04367182473652065,-0.04556953581050038,0.45999012941698214,0.9998316125867596
